mode,condition,bw,flatness,peaks,topPeakPower,topPeakBW,fskPairs,fskValley,cv,duty,transitions,ook,baudRate,baudConf,costasScore,costasMode
psk31,offset5Hz,1412,0.0000,20,116.2,41.0,10,0,0.579,0.460,29.8,false,31.25,1.000,0.536,ft8
psk31,offset10Hz,1412,0.0000,20,116.4,35.2,9,0,0.538,0.543,40.1,false,31.25,1.000,0.435,js8call
psk31,offset10Hz,1347,0.0000,20,115.3,46.9,9,0,0.545,0.574,42.6,false,31.25,1.000,0.557,js8call
psk31,offset10Hz,1347,0.0000,20,116.9,29.3,9,0,0.557,0.538,39.6,false,31.25,1.000,0.414,ft8
psk31,offset10Hz,1394,0.0000,20,116.9,23.4,9,0,0.542,0.548,38.6,false,31.25,1.000,0.466,ft8
psk31,offset10Hz,1347,0.0000,20,116.9,29.3,9,0,0.557,0.538,39.6,false,31.25,1.000,0.414,ft8
psk31,offset10Hz,1347,0.0000,20,115.3,46.9,9,0,0.545,0.574,42.6,false,31.25,1.000,0.557,js8call
psk31,offset10Hz,1347,0.0000,20,116.0,35.2,10,0,0.539,0.553,42.1,false,31.25,1.000,0.435,js8call
psk31,offset10Hz,1347,0.0000,20,115.3,46.9,9,0,0.545,0.574,42.6,false,31.25,1.000,0.557,js8call
psk31,offset10Hz,1412,0.0000,20,116.6,23.4,9,0,0.546,0.553,40.6,false,31.25,1.000,0.435,js8call
psk31,offset10Hz,1382,0.0000,20,116.4,41.0,9,0,0.552,0.543,41.1,false,31.25,1.000,0.414,ft8
psk31,offset10Hz,1365,0.0000,20,116.6,17.6,9,0,0.552,0.543,40.1,false,31.25,1.000,0.504,ft8
psk31,offset10Hz,1429,0.0000,20,115.2,52.7,9,0,0.545,0.579,47.2,false,31.25,1.000,0.310,ft8
psk31,offset10Hz,1347,0.0000,20,116.9,29.3,9,0,0.557,0.538,39.6,false,31.25,1.000,0.414,ft8
psk31,offset10Hz,1429,0.0000,20,115.2,52.7,9,0,0.545,0.579,47.2,false,31.25,1.000,0.310,ft8
psk31,offset10Hz,1412,0.0000,20,116.6,23.4,9,0,0.546,0.553,40.6,false,31.25,1.000,0.435,js8call
psk31,offset10Hz,1365,0.0000,20,116.6,17.6,9,0,0.552,0.543,40.1,false,31.25,1.000,0.504,ft8
psk31,offset10Hz,1412,0.0000,20,116.4,35.2,9,0,0.538,0.543,40.1,false,31.25,1.000,0.435,js8call
psk31,offset10Hz,1429,0.0000,20,115.2,52.7,9,0,0.545,0.579,47.2,false,31.25,1.000,0.310,ft8
psk31,offset10Hz,1394,0.0000,20,116.9,23.4,9,0,0.542,0.548,38.6,false,31.25,1.000,0.466,ft8
psk31,offset10Hz,1347,0.0000,20,116.9,29.3,9,0,0.557,0.538,39.6,false,31.25,1.000,0.414,ft8
psk31,offset10Hz,1382,0.0000,20,116.4,41.0,9,0,0.552,0.543,41.1,false,31.25,1.000,0.414,ft8
psk31,offset10Hz,1347,0.0000,20,115.3,46.9,9,0,0.545,0.574,42.6,false,31.25,1.000,0.557,js8call
psk31,offset10Hz,1347,0.0000,20,116.0,35.2,10,0,0.539,0.553,42.1,false,31.25,1.000,0.435,js8call
psk31,offset10Hz,1347,0.0000,20,116.0,35.2,10,0,0.539,0.553,42.1,false,31.25,1.000,0.435,js8call
psk31,offset10Hz,1412,0.0000,20,116.4,35.2,9,0,0.538,0.543,40.1,false,31.25,1.000,0.435,js8call
psk31,offset10Hz,1412,0.0000,20,116.4,35.2,9,0,0.538,0.543,40.1,false,31.25,1.000,0.435,js8call
psk31,offset10Hz,1394,0.0000,20,116.9,23.4,9,0,0.542,0.548,38.6,false,31.25,1.000,0.466,ft8
psk31,offset10Hz,1412,0.0000,20,116.6,23.4,9,0,0.546,0.553,40.6,false,31.25,1.000,0.435,js8call
psk31,offset10Hz,1365,0.0000,20,116.6,17.6,9,0,0.552,0.543,40.1,false,31.25,1.000,0.504,ft8
psk31,offset10Hz,1365,0.0000,20,116.4,23.4,10,0,0.547,0.543,40.1,false,31.25,1.000,0.435,js8call
psk31,offset20Hz,1359,0.0000,20,113.7,35.2,9,0,0.447,0.429,64.1,false,31.25,1.000,0.398,js8call
psk31,offset20Hz,1429,0.0000,20,113.7,35.2,9,0,0.450,0.460,64.6,false,31.25,1.000,0.310,ft8
psk31,offset20Hz,1423,0.0000,20,113.4,35.2,9,0,0.455,0.449,63.6,false,31.25,1.000,0.537,js8call
psk31,offset20Hz,1388,0.0000,20,112.8,35.2,10,0,0.455,0.424,63.1,false,31.25,1.000,0.298,ft8
psk31,offset20Hz,1423,0.0000,20,113.4,35.2,9,0,0.455,0.449,63.6,false,31.25,1.000,0.537,js8call
psk31,offset20Hz,1394,0.0000,20,113.2,35.2,9,0,0.459,0.444,62.1,false,31.25,1.000,0.321,js8call
psk31,offset20Hz,1371,0.0000,20,113.1,35.2,10,0,0.451,0.424,62.6,false,31.25,1.000,0.551,js8call
psk31,offset20Hz,1394,0.0000,20,113.2,35.2,9,0,0.459,0.444,62.1,false,31.25,1.000,0.321,js8call
psk31,offset20Hz,1435,0.0000,20,113.7,29.3,9,0,0.443,0.449,66.2,false,31.25,1.000,0.398,js8call
psk31,offset20Hz,1371,0.0000,20,113.1,35.2,10,0,0.451,0.424,62.6,false,31.25,1.000,0.551,js8call
psk31,offset20Hz,1453,0.0000,20,113.2,35.2,9,0,0.449,0.449,64.1,false,31.25,1.000,0.417,js8call
psk31,offset20Hz,1359,0.0000,20,113.7,35.2,9,0,0.447,0.429,64.1,false,31.25,1.000,0.398,js8call
psk31,offset20Hz,1417,0.0000,20,113.7,29.3,9,0,0.445,0.460,65.7,false,31.25,1.000,0.398,js8call
psk31,offset20Hz,1417,0.0000,20,113.7,29.3,9,0,0.445,0.460,65.7,false,31.25,1.000,0.398,js8call
psk31,offset20Hz,1359,0.0000,20,113.9,29.3,9,0,0.442,0.439,65.2,false,31.25,1.000,0.398,js8call
psk31,offset20Hz,1394,0.0000,20,113.2,35.2,9,0,0.459,0.444,62.1,false,31.25,1.000,0.321,js8call
psk31,offset20Hz,1429,0.0000,20,113.7,35.2,9,0,0.450,0.460,64.6,false,31.25,1.000,0.310,ft8
psk31,offset20Hz,1388,0.0000,20,112.8,35.2,10,0,0.455,0.424,63.1,false,31.25,1.000,0.298,ft8
psk31,offset20Hz,1359,0.0000,20,113.9,29.3,9,0,0.442,0.439,65.2,false,31.25,1.000,0.398,js8call
psk31,offset20Hz,1453,0.0000,20,113.2,35.2,9,0,0.449,0.449,64.1,false,31.25,1.000,0.417,js8call
psk31,offset20Hz,1371,0.0000,20,113.1,35.2,10,0,0.451,0.424,62.6,false,31.25,1.000,0.551,js8call
psk31,offset20Hz,1423,0.0000,20,113.4,35.2,9,0,0.455,0.449,63.6,false,31.25,1.000,0.537,js8call
psk31,offset20Hz,1388,0.0000,20,112.8,35.2,10,0,0.455,0.424,63.1,false,31.25,1.000,0.298,ft8
psk31,offset20Hz,1359,0.0000,20,113.7,35.2,9,0,0.447,0.429,64.1,false,31.25,1.000,0.398,js8call
psk31,offset20Hz,1435,0.0000,20,113.7,29.3,9,0,0.443,0.449,66.2,false,31.25,1.000,0.398,js8call
psk31,offset20Hz,1453,0.0000,20,113.2,35.2,9,0,0.449,0.449,64.1,false,31.25,1.000,0.417,js8call
psk31,offset20Hz,1371,0.0000,20,113.1,35.2,10,0,0.451,0.424,62.6,false,31.25,1.000,0.551,js8call
psk31,offset20Hz,1359,0.0000,20,113.9,29.3,9,0,0.442,0.439,65.2,false,31.25,1.000,0.398,js8call
psk31,offset20Hz,1417,0.0000,20,113.7,29.3,9,0,0.445,0.460,65.7,false,31.25,1.000,0.398,js8call
psk31,offset20Hz,1394,0.0000,20,113.2,35.2,9,0,0.459,0.444,62.1,false,31.25,1.000,0.321,js8call
psk31,offset50Hz,1382,0.0000,20,113.2,35.2,10,0,0.282,0.652,31.8,false,100.00,1.000,0.523,js8call
psk31,offset50Hz,1382,0.0000,20,113.2,35.2,10,0,0.282,0.652,31.8,false,100.00,1.000,0.523,js8call
psk31,offset50Hz,1400,0.0000,20,113.1,35.2,10,0,0.279,0.662,30.8,false,100.00,1.000,0.523,js8call
psk31,offset50Hz,1400,0.0000,20,113.2,29.3,10,0,0.284,0.646,32.3,false,100.00,1.000,0.523,js8call
psk31,offset50Hz,1400,0.0000,20,113.1,35.2,10,0,0.279,0.662,30.8,false,100.00,1.000,0.523,js8call
psk31,offset50Hz,1394,0.0000,20,113.2,35.2,10,0,0.281,0.657,31.3,false,100.00,1.000,0.329,js8call
psk31,offset50Hz,1394,0.0000,20,113.2,35.2,10,0,0.281,0.657,31.3,false,100.00,1.000,0.329,js8call
psk31,offset50Hz,1365,0.0000,20,112.8,35.2,10,0,0.289,0.626,34.3,false,100.00,1.000,0.567,js8call
psk31,offset50Hz,1359,0.0000,20,112.5,35.2,10,0,0.293,0.621,34.8,false,100.00,1.000,0.340,ft8
psk31,offset50Hz,1394,0.0000,20,113.2,35.2,10,0,0.281,0.657,31.3,false,100.00,1.000,0.329,js8call
psk31,offset50Hz,1365,0.0000,20,112.8,35.2,10,0,0.289,0.626,34.3,false,100.00,1.000,0.567,js8call
psk31,offset50Hz,1382,0.0000,20,113.2,35.2,10,0,0.282,0.652,31.8,false,100.00,1.000,0.523,js8call
psk31,offset50Hz,1365,0.0000,20,112.8,35.2,10,0,0.289,0.626,34.3,false,100.00,1.000,0.567,js8call
psk31,offset50Hz,1400,0.0000,20,113.2,29.3,10,0,0.284,0.646,32.3,false,100.00,1.000,0.523,js8call
psk31,offset50Hz,1365,0.0000,20,112.1,35.2,10,0,0.292,0.616,35.4,false,100.00,1.000,0.491,js8call
psk31,offset50Hz,1394,0.0000,20,113.0,35.2,10,0,0.282,0.652,31.8,false,100.00,1.000,0.523,js8call
psk31,offset50Hz,1382,0.0000,20,113.2,35.2,10,0,0.282,0.652,31.8,false,100.00,1.000,0.523,js8call
psk31,offset50Hz,1365,0.0000,20,112.8,35.2,10,0,0.289,0.626,34.3,false,100.00,1.000,0.567,js8call
psk31,offset50Hz,1394,0.0000,20,112.6,35.2,10,0,0.290,0.621,34.8,false,100.00,1.000,0.348,ft8
psk31,offset50Hz,1394,0.0000,20,113.0,35.2,10,0,0.282,0.652,31.8,false,100.00,1.000,0.523,js8call
psk31,offset50Hz,1400,0.0000,20,113.1,35.2,10,0,0.279,0.662,30.8,false,100.00,1.000,0.523,js8call
psk31,offset50Hz,1394,0.0000,20,113.2,35.2,10,0,0.281,0.657,31.3,false,100.00,1.000,0.329,js8call
psk31,offset50Hz,1400,0.0000,20,113.1,35.2,10,0,0.279,0.662,30.8,false,100.00,1.000,0.523,js8call
psk31,offset50Hz,1394,0.0000,20,112.6,35.2,10,0,0.290,0.621,34.8,false,100.00,1.000,0.348,ft8
psk31,offset50Hz,1394,0.0000,20,113.2,35.2,10,0,0.281,0.657,31.3,false,100.00,1.000,0.329,js8call
psk31,offset50Hz,1394,0.0000,20,112.6,35.2,10,0,0.290,0.621,34.8,false,100.00,1.000,0.348,ft8
psk31,offset50Hz,1365,0.0000,20,112.8,35.2,10,0,0.289,0.626,34.3,false,100.00,1.000,0.567,js8call
psk31,offset50Hz,1365,0.0000,20,112.8,35.2,10,0,0.289,0.626,34.3,false,100.00,1.000,0.567,js8call
psk31,offset50Hz,1400,0.0000,20,113.2,29.3,10,0,0.284,0.646,32.3,false,100.00,1.000,0.523,js8call
psk31,offset50Hz,1365,0.0000,20,112.8,35.2,10,0,0.289,0.626,34.3,false,100.00,1.000,0.567,js8call
psk31,itu-good,82,0.1229,1,39.7,29.3,0,0,0.616,0.405,17.0,false,31.25,1.000,0.489,js8call
psk31,itu-good,76,0.1465,1,39.9,29.3,0,0,0.620,0.420,14.5,false,31.25,1.000,0.598,js8call
psk31,itu-good,82,0.1213,1,39.8,29.3,0,0,0.611,0.420,14.5,false,31.25,1.000,0.793,ft8
psk31,itu-good,82,0.1250,1,39.6,29.3,0,0,0.608,0.400,14.5,false,31.25,1.000,0.488,js8call
psk31,itu-good,76,0.1609,1,39.8,29.3,0,0,0.611,0.375,14.0,false,31.25,1.000,0.486,ft8
psk31,itu-good,82,0.1139,1,39.9,29.3,0,0,0.618,0.410,14.5,false,31.25,1.000,0.514,ft8
psk31,itu-good,82,0.1253,1,39.6,29.3,0,0,0.615,0.415,14.5,false,31.25,1.000,0.485,js8call
psk31,itu-good,82,0.1232,1,39.5,29.3,0,0,0.606,0.395,15.5,false,31.25,1.000,0.488,js8call
psk31,itu-good,82,0.1240,1,39.8,29.3,0,0,0.608,0.375,15.0,false,31.25,1.000,0.482,ft8
psk31,itu-good,82,0.1147,1,39.9,29.3,0,0,0.622,0.400,14.5,false,31.25,1.000,0.599,js8call
psk31,itu-good,82,0.1289,1,39.6,29.3,0,0,0.612,0.410,14.5,false,31.25,1.000,0.494,js8call
psk31,itu-good,76,0.1556,1,39.6,29.3,0,0,0.613,0.420,15.5,false,31.25,1.000,0.494,js8call
psk31,itu-good,76,0.1571,1,39.7,29.3,0,0,0.613,0.410,16.5,false,31.25,1.000,0.490,js8call
psk31,itu-good,82,0.1267,1,39.9,29.3,0,0,0.608,0.370,15.0,false,31.25,1.000,0.490,ft8
psk31,itu-good,82,0.1073,2,40.3,29.3,0,0,0.614,0.440,16.0,false,31.25,1.000,0.533,js8call
psk31,itu-good,76,0.1552,1,39.6,29.3,0,0,0.609,0.400,17.5,false,31.25,1.000,0.483,js8call
psk31,itu-good,82,0.1277,1,39.7,29.3,0,0,0.607,0.375,15.0,false,31.25,1.000,0.482,ft8
psk31,itu-good,82,0.1243,1,39.6,29.3,0,0,0.612,0.405,15.5,false,31.25,1.000,0.486,js8call
psk31,itu-good,76,0.1565,1,39.6,29.3,0,0,0.615,0.410,16.0,false,31.25,1.000,0.489,ft8
psk31,itu-good,76,0.1598,1,39.7,29.3,0,0,0.607,0.400,15.0,false,31.25,1.000,0.480,ft8
psk31,itu-good,82,0.1200,1,40.0,29.3,0,0,0.620,0.415,12.0,false,31.25,1.000,0.711,js8call
psk31,itu-good,82,0.1231,1,39.8,29.3,0,0,0.611,0.405,11.5,false,31.25,1.000,0.795,ft8
psk31,itu-good,82,0.1196,1,39.8,29.3,0,0,0.619,0.430,13.0,false,31.25,1.000,0.706,js8call
psk31,itu-good,82,0.1155,1,39.9,29.3,0,0,0.619,0.420,14.0,false,31.25,1.000,0.712,js8call
psk31,itu-good,82,0.1189,1,40.0,29.3,0,0,0.620,0.430,14.0,false,31.25,1.000,0.718,js8call
psk31,itu-good,82,0.1217,1,39.9,29.3,0,0,0.617,0.395,15.5,false,31.25,1.000,0.513,ft8
psk31,itu-good,82,0.1287,1,39.7,29.3,0,0,0.612,0.410,17.5,false,31.25,1.000,0.489,js8call
psk31,itu-good,82,0.1233,1,39.6,29.3,0,0,0.612,0.435,13.5,false,31.25,1.000,0.498,js8call
psk31,itu-good,76,0.1563,1,39.6,29.3,0,0,0.610,0.410,15.5,false,31.25,1.000,0.492,js8call
psk31,itu-good,82,0.1198,1,40.0,29.3,0,0,0.615,0.400,14.5,false,31.25,1.000,0.512,ft8
psk31,itu-moderate,111,0.1144,6,38.6,41.0,0,0,0.278,0.590,30.0,false,31.25,1.000,0.514,js8call
psk31,itu-moderate,111,0.1273,6,38.8,35.2,0,0,0.279,0.580,29.5,false,31.25,1.000,0.468,ft8
psk31,itu-moderate,111,0.1200,6,39.1,29.3,0,0,0.269,0.595,26.5,false,31.25,1.000,0.536,ft8
psk31,itu-moderate,111,0.1214,6,38.8,35.2,0,0,0.283,0.585,28.0,false,31.25,1.000,0.553,js8call
psk31,itu-moderate,111,0.1247,6,38.6,35.2,0,0,0.285,0.585,28.5,false,31.25,1.000,0.459,ft8
psk31,itu-moderate,111,0.1209,6,39.2,29.3,0,0,0.273,0.600,26.5,false,31.25,1.000,0.530,ft8
psk31,itu-moderate,111,0.1195,5,39.2,29.3,0,0,0.273,0.590,26.5,false,31.25,1.000,0.529,ft8
psk31,itu-moderate,111,0.1211,6,39.2,29.3,0,0,0.270,0.605,26.5,false,31.25,1.000,0.533,ft8
psk31,itu-moderate,111,0.1214,6,39.4,29.3,0,0,0.275,0.590,27.0,false,31.25,1.000,0.520,ft8
psk31,itu-moderate,105,0.1406,5,39.2,29.3,0,0,0.275,0.610,26.0,false,31.25,1.000,0.513,ft8
psk31,itu-moderate,105,0.1357,6,38.5,41.0,0,0,0.278,0.590,30.0,false,31.25,1.000,0.521,js8call
psk31,itu-moderate,111,0.1213,6,38.8,35.2,0,0,0.282,0.575,28.0,false,31.25,1.000,0.561,js8call
psk31,itu-moderate,111,0.1232,6,38.9,35.2,0,0,0.273,0.585,27.5,false,31.25,1.000,0.488,ft8
psk31,itu-moderate,105,0.1401,5,39.0,29.3,0,0,0.277,0.600,26.0,false,31.25,1.000,0.507,ft8
psk31,itu-moderate,111,0.1226,6,38.7,35.2,0,0,0.285,0.575,28.5,false,31.25,1.000,0.465,ft8
psk31,itu-moderate,111,0.1232,6,38.6,35.2,0,0,0.288,0.610,28.5,false,31.25,1.000,0.354,js8call
psk31,itu-moderate,111,0.1197,6,39.2,29.3,0,0,0.272,0.605,26.5,false,31.25,1.000,0.525,ft8
psk31,itu-moderate,111,0.1202,6,39.2,29.3,0,0,0.272,0.605,26.5,false,31.25,1.000,0.519,ft8
psk31,itu-moderate,111,0.1230,6,39.4,29.3,0,0,0.274,0.590,28.0,false,31.25,1.000,0.511,ft8
psk31,itu-moderate,111,0.1229,6,38.9,35.2,0,0,0.274,0.595,27.5,false,31.25,1.000,0.495,ft8
psk31,itu-moderate,111,0.1220,6,38.6,35.2,0,0,0.289,0.580,28.5,false,31.25,1.000,0.330,ft8
psk31,itu-moderate,111,0.1252,6,39.3,29.3,0,0,0.275,0.600,28.0,false,31.25,1.000,0.518,ft8
psk31,itu-moderate,111,0.1240,6,38.6,35.2,0,0,0.289,0.610,28.5,false,31.25,1.000,0.357,js8call
psk31,itu-moderate,105,0.1345,6,38.7,41.0,0,0,0.278,0.595,30.0,false,31.25,1.000,0.521,js8call
psk31,itu-moderate,111,0.1213,5,39.1,29.3,0,0,0.271,0.595,26.5,false,31.25,1.000,0.521,ft8
psk31,itu-moderate,111,0.1252,6,39.4,29.3,0,0,0.277,0.580,27.0,false,31.25,1.000,0.515,ft8
psk31,itu-moderate,111,0.1241,6,39.0,35.2,0,0,0.275,0.585,27.5,false,31.25,1.000,0.503,ft8
psk31,itu-moderate,105,0.1323,6,38.7,41.0,0,0,0.278,0.590,30.0,false,31.25,1.000,0.522,js8call
psk31,itu-moderate,111,0.1258,6,38.8,35.2,0,0,0.279,0.595,29.5,false,31.25,1.000,0.472,ft8
psk31,itu-moderate,111,0.1260,6,39.3,29.3,0,0,0.274,0.600,27.5,false,31.25,1.000,0.507,ft8
psk31,itu-poor,105,0.1426,6,39.1,35.2,0,0,0.255,0.570,31.5,false,31.25,1.000,0.365,js8call
psk31,itu-poor,105,0.1250,6,39.1,35.2,0,0,0.266,0.595,30.5,false,31.25,1.000,0.410,js8call
psk31,itu-poor,105,0.1241,5,39.5,29.3,0,0,0.250,0.600,27.5,false,31.25,1.000,0.395,js8call
psk31,itu-poor,111,0.1107,6,38.8,35.2,0,0,0.259,0.575,30.5,false,31.25,1.000,0.355,ft8
psk31,itu-poor,105,0.1426,6,39.0,35.2,0,0,0.255,0.585,32.5,false,31.25,1.000,0.368,js8call
psk31,itu-poor,111,0.1048,6,38.9,35.2,0,0,0.261,0.600,29.0,false,31.25,1.000,0.716,js8call
psk31,itu-poor,111,0.1114,5,39.0,35.2,0,0,0.263,0.580,28.5,false,31.25,1.000,0.406,js8call
psk31,itu-poor,111,0.1059,4,39.5,29.3,0,0,0.253,0.590,27.5,false,31.25,1.000,0.400,js8call
psk31,itu-poor,111,0.1043,5,39.1,35.2,0,0,0.265,0.585,32.0,false,31.25,1.000,0.442,js8call
psk31,itu-poor,111,0.1049,5,39.5,29.3,0,0,0.252,0.600,27.5,false,31.25,1.000,0.406,js8call
psk31,itu-poor,105,0.1450,6,39.0,35.2,0,0,0.254,0.580,31.5,false,31.25,1.000,0.367,js8call
psk31,itu-poor,111,0.1037,5,39.7,29.3,0,0,0.253,0.580,27.0,false,31.25,1.000,0.380,js8call
psk31,itu-poor,111,0.1046,5,39.4,29.3,0,0,0.252,0.595,27.5,false,31.25,1.000,0.403,js8call
psk31,itu-poor,111,0.1027,4,39.5,29.3,0,0,0.251,0.605,26.5,false,31.25,1.000,0.392,js8call
psk31,itu-poor,105,0.1177,5,39.7,29.3,0,0,0.252,0.585,28.0,false,31.25,1.000,0.383,js8call
psk31,itu-poor,111,0.1204,6,39.0,35.2,0,0,0.256,0.585,31.5,false,31.25,1.000,0.369,js8call
psk31,itu-poor,111,0.1019,5,39.6,29.3,0,0,0.252,0.595,25.5,false,31.25,1.000,0.386,js8call
psk31,itu-poor,111,0.1128,6,39.3,29.3,0,0,0.245,0.585,29.0,false,31.25,1.000,0.589,js8call
psk31,itu-poor,111,0.1033,4,39.6,29.3,0,0,0.250,0.605,26.5,false,31.25,1.000,0.379,js8call
psk31,itu-poor,111,0.1041,5,39.8,29.3,0,0,0.253,0.580,27.0,false,31.25,1.000,0.381,js8call
psk31,itu-poor,105,0.1424,6,39.0,35.2,0,0,0.254,0.575,32.5,false,31.25,1.000,0.372,js8call
psk31,itu-poor,111,0.1016,4,39.6,29.3,0,0,0.252,0.590,25.5,false,31.25,1.000,0.383,js8call
psk31,itu-poor,111,0.1152,6,39.4,29.3,0,0,0.246,0.590,30.0,false,31.25,1.000,0.585,js8call
psk31,itu-poor,111,0.1147,6,39.4,29.3,0,0,0.247,0.585,29.0,false,31.25,1.000,0.591,js8call
psk31,itu-poor,111,0.1035,5,39.4,29.3,0,0,0.255,0.615,27.5,false,31.25,1.000,0.397,js8call
psk31,itu-poor,111,0.1147,6,39.4,29.3,0,0,0.243,0.585,29.0,false,31.25,1.000,0.586,js8call
psk31,itu-poor,105,0.1395,6,39.0,35.2,0,0,0.257,0.580,31.5,false,31.25,1.000,0.370,js8call
psk31,itu-poor,111,0.1125,6,39.4,29.3,0,0,0.246,0.585,29.0,false,31.25,1.000,0.588,js8call
psk31,itu-poor,105,0.1253,6,39.0,35.2,0,0,0.261,0.590,29.0,false,31.25,1.000,0.697,js8call
psk31,itu-poor,105,0.1412,6,39.1,35.2,0,0,0.257,0.590,32.5,false,31.25,1.000,0.373,js8call
bpsk63,clean-800Hz,1277,0.0000,20,109.4,52.7,11,10,0.216,0.573,40.2,false,62.50,1.000,0.561,js8call
bpsk63,clean-800Hz,1277,0.0000,20,107.8,52.7,11,9,0.215,0.583,46.2,false,62.50,1.000,0.478,ft8
bpsk63,clean-800Hz,1277,0.0000,20,108.3,52.7,11,9,0.216,0.593,47.2,false,62.50,1.000,0.503,ft8
bpsk63,clean-800Hz,1277,0.0000,20,107.8,52.7,11,9,0.215,0.583,46.2,false,62.50,1.000,0.478,ft8
bpsk63,clean-800Hz,1277,0.0000,20,107.8,52.7,11,9,0.215,0.583,46.2,false,62.50,1.000,0.478,ft8
bpsk63,clean-800Hz,1277,0.0000,20,107.8,52.7,11,9,0.215,0.583,46.2,false,62.50,1.000,0.478,ft8
bpsk63,clean-800Hz,1277,0.0000,20,107.4,64.5,11,7,0.215,0.578,45.7,false,62.50,1.000,0.662,ft8
bpsk63,clean-800Hz,1277,0.0000,20,107.9,64.5,11,6,0.220,0.568,48.2,false,62.50,1.000,0.608,ft8
bpsk63,clean-800Hz,1277,0.0000,20,108.9,52.7,11,8,0.215,0.608,48.2,false,62.50,1.000,0.507,ft8
bpsk63,clean-800Hz,1277,0.0000,20,108.9,52.7,11,8,0.215,0.608,48.2,false,62.50,1.000,0.507,ft8
bpsk63,clean-800Hz,1371,0.0000,20,108.2,52.7,11,10,0.224,0.578,48.2,false,62.50,1.000,0.589,ft8
bpsk63,clean-800Hz,1277,0.0000,20,107.9,64.5,11,6,0.220,0.568,48.2,false,62.50,1.000,0.608,ft8
bpsk63,clean-800Hz,1277,0.0000,20,107.9,64.5,11,6,0.220,0.568,48.2,false,62.50,1.000,0.608,ft8
bpsk63,clean-800Hz,1277,0.0000,20,108.2,52.7,11,10,0.222,0.603,48.2,false,62.50,1.000,0.428,js8call
bpsk63,clean-800Hz,1277,0.0000,20,107.8,52.7,11,9,0.215,0.583,46.2,false,62.50,1.000,0.478,ft8
bpsk63,clean-800Hz,1277,0.0000,20,108.2,52.7,11,10,0.222,0.603,48.2,false,62.50,1.000,0.428,js8call
bpsk63,clean-800Hz,1277,0.0000,20,107.8,52.7,11,9,0.215,0.583,46.2,false,62.50,1.000,0.478,ft8
bpsk63,clean-800Hz,1371,0.0000,20,108.2,52.7,11,10,0.224,0.578,48.2,false,62.50,1.000,0.589,ft8
bpsk63,clean-800Hz,1277,0.0000,20,108.7,52.7,11,10,0.220,0.598,47.7,false,62.50,1.000,0.524,js8call
bpsk63,clean-800Hz,1277,0.0000,20,107.4,64.5,11,7,0.215,0.578,45.7,false,62.50,1.000,0.662,ft8
bpsk63,clean-800Hz,1277,0.0000,20,108.7,52.7,11,10,0.220,0.598,47.7,false,62.50,1.000,0.524,js8call
bpsk63,clean-800Hz,1277,0.0000,20,107.4,64.5,11,7,0.215,0.578,45.7,false,62.50,1.000,0.662,ft8
bpsk63,clean-800Hz,1277,0.0000,20,108.9,52.7,11,8,0.215,0.608,48.2,false,62.50,1.000,0.507,ft8
bpsk63,clean-800Hz,1277,0.0000,20,108.9,52.7,11,8,0.215,0.608,48.2,false,62.50,1.000,0.507,ft8
bpsk63,clean-800Hz,1277,0.0000,20,109.4,52.7,11,10,0.216,0.573,40.2,false,62.50,1.000,0.561,js8call
bpsk63,clean-800Hz,1277,0.0000,20,108.3,52.7,11,9,0.216,0.593,47.2,false,62.50,1.000,0.503,ft8
bpsk63,clean-800Hz,1277,0.0000,20,107.8,64.5,11,8,0.224,0.568,46.7,false,62.50,1.000,0.572,ft8
bpsk63,clean-800Hz,1277,0.0000,20,108.7,52.7,11,10,0.220,0.598,47.7,false,62.50,1.000,0.524,js8call
bpsk63,clean-800Hz,1277,0.0000,20,107.4,64.5,11,7,0.215,0.578,45.7,false,62.50,1.000,0.662,ft8
bpsk63,clean-800Hz,1277,0.0000,20,107.8,52.7,11,9,0.215,0.583,46.2,false,62.50,1.000,0.478,ft8
bpsk63,clean-1000Hz,1300,0.0000,20,105.3,52.7,11,9,0.216,0.593,47.2,false,62.50,1.000,0.525,ft8
bpsk63,clean-1000Hz,1300,0.0000,20,104.6,52.7,11,9,0.215,0.583,46.2,false,62.50,1.000,0.490,ft8
bpsk63,clean-1000Hz,1300,0.0000,20,104.9,58.6,11,9,0.220,0.568,48.2,false,62.50,1.000,0.584,ft8
bpsk63,clean-1000Hz,1300,0.0000,20,105.6,52.7,11,9,0.220,0.598,47.7,false,62.50,1.000,0.467,ft8
bpsk63,clean-1000Hz,1300,0.0000,20,104.9,58.6,11,8,0.215,0.578,45.7,false,62.50,1.000,0.648,ft8
bpsk63,clean-1000Hz,1300,0.0000,20,104.6,52.7,11,9,0.215,0.583,46.2,false,62.50,1.000,0.490,ft8
bpsk63,clean-1000Hz,1300,0.0000,20,104.6,52.7,11,9,0.215,0.583,46.2,false,62.50,1.000,0.490,ft8
bpsk63,clean-1000Hz,1300,0.0000,20,105.6,52.7,11,9,0.222,0.603,48.2,false,62.50,1.000,0.501,js8call
bpsk63,clean-1000Hz,1300,0.0000,20,106.3,23.4,11,9,0.215,0.608,48.2,false,62.50,1.000,0.508,ft8
bpsk63,clean-1000Hz,1300,0.0000,20,105.3,52.7,11,9,0.216,0.593,47.2,false,62.50,1.000,0.525,ft8
